order_id,delivery_status,delivery_time,rider_id
3924,Delivered,21:20:21,68
2071,Failed,,24
2387,Delivered,22:49:57,33
2183,Delivered,12:01:13,59
1793,Delivered,20:17:26,65
5733,Delivered,14:14:39,60
7811,Delivered,22:33:45,53
3792,Delivered,11:02:34,12
2375,Delivered,09:09:08,36
5837,Delivered,17:51:42,43
7236,Delivered,16:36:40,30
1890,Delivered,15:10:19,16
2301,Delivered,00:23:50,58
5598,Failed,,4
6660,Delivered,19:07:19,14
8365,Delivered,20:47:30,18
3815,Delivered,10:08:41,46
3866,Delivered,21:14:19,24
8016,Delivered,02:49:29,32
5796,Delivered,21:54:45,34
8861,Delivered,07:44:13,26
8189,Delivered,11:21:37,35
6421,Delivered,06:01:46,30
4875,Delivered,19:16:37,36
394,Delivered,23:23:04,55
882,Delivered,18:13:45,54
1501,Delivered,20:15:34,45
463,Delivered,22:34:04,59
5103,Delivered,15:59:32,36
8928,Delivered,23:49:54,54
872,In transit,,8
7801,In transit,,27
1374,Failed,,43
2606,Delivered,20:13:03,32
6852,Delivered,15:29:16,47
1386,Delivered,20:37:51,19
4243,Delivered,13:05:33,64
5352,In transit,,59
7528,Delivered,16:26:04,37
8830,Delivered,11:38:45,49
1969,Delivered,18:11:29,12
5284,Delivered,10:44:40,18
4560,In transit,,4
4833,In transit,,38
7508,Delivered,09:56:53,62
8461,In transit,,64
2658,Delivered,22:50:04,48
7754,In transit,,37
7657,In transit,,42
3193,Delivered,17:35:02,19
1118,Delivered,16:29:52,27
2695,Delivered,16:58:03,36
4238,Delivered,20:42:39,14
875,Delivered,18:42:58,27
4218,Delivered,22:24:07,31
6752,Delivered,21:02:17,36
3911,Delivered,19:14:23,57
3390,Delivered,23:44:47,21
5058,Delivered,23:46:26,68
655,Failed,,63
3743,Delivered,19:53:18,58
5433,In transit,,70
4972,In transit,,29
3544,Delivered,17:41:56,54
1487,In transit,,4
8115,Delivered,18:44:56,30
4460,Delivered,14:09:20,34
5076,Delivered,22:49:08,8
1508,Delivered,18:12:44,53
2689,Delivered,15:26:59,22
8265,Delivered,21:16:28,69
2532,Delivered,11:22:37,31
6072,Delivered,17:06:15,67
7265,Delivered,13:42:26,21
7871,Delivered,17:48:51,9
332,Delivered,23:50:33,4
1221,Delivered,16:19:41,52
4067,Delivered,09:12:08,46
6841,Delivered,08:41:36,39
5560,Delivered,17:37:27,34
7349,Delivered,18:00:07,10
8368,Delivered,00:11:11,24
1588,Delivered,08:15:06,43
3090,Delivered,17:40:32,9
2169,Delivered,00:40:54,39
7395,Failed,,44
6679,Delivered,12:24:17,1
885,Delivered,17:43:13,24
1004,Delivered,21:50:45,57
1081,In transit,,50
4274,In transit,,52
5572,In transit,,51
2222,Delivered,11:51:16,53
4819,Failed,,56
2486,Delivered,00:37:08,23
8487,In transit,,23
2135,Delivered,10:11:24,57
523,Delivered,19:01:14,40
5605,Delivered,19:51:58,41
4720,Delivered,18:36:51,58
2371,In transit,,48
5504,Failed,,54
4715,Delivered,18:28:31,21
3546,Delivered,02:18:19,26
3013,Delivered,12:20:56,37
2955,Delivered,18:53:59,17
2676,Failed,,53
2907,Delivered,11:23:16,25
2918,Delivered,20:12:39,10
6571,In transit,,29
2912,Delivered,21:52:32,9
7828,Delivered,21:59:28,48
7111,Delivered,19:57:43,12
5728,Delivered,00:44:29,7
7944,Delivered,14:46:06,30
6850,Delivered,00:39:23,4
4473,Delivered,22:30:21,28
6130,In transit,,51
5288,Delivered,12:59:57,6
454,Delivered,08:48:10,58
7909,Delivered,15:07:43,21
7584,Delivered,22:38:19,9
1051,In transit,,24
5065,Delivered,18:50:22,56
5818,Delivered,13:16:42,65
5656,Delivered,14:20:51,44
2616,Delivered,19:53:51,60
3978,Delivered,19:32:22,59
5883,Delivered,17:20:06,40
407,Delivered,19:37:08,36
550,Delivered,01:38:05,70
3136,Delivered,18:24:21,3
5585,Delivered,02:06:08,26
1651,Delivered,14:02:25,53
8612,Delivered,01:41:29,11
7992,Delivered,22:20:51,27
1604,Delivered,18:55:01,19
8634,Failed,,9
2079,Delivered,22:45:59,37
8678,Delivered,21:19:30,62
7751,Delivered,19:22:21,37
8329,Delivered,10:42:51,61
790,Delivered,20:31:38,29
6284,Delivered,01:18:36,4
8610,Delivered,10:27:47,63
4980,Delivered,09:27:26,12
7566,Delivered,14:20:21,43
8793,Delivered,02:55:32,24
7601,Delivered,08:35:44,18
4838,Delivered,00:00:53,48
2953,Delivered,22:48:25,17
6011,Delivered,21:48:00,14
2571,Delivered,15:26:14,27
8835,Delivered,15:36:47,35
5903,Delivered,21:35:29,5
4469,Delivered,16:27:13,39
870,Delivered,03:06:40,6
5820,Delivered,00:13:58,45
3013,Delivered,14:20:56,12
4453,In transit,,43
2884,Failed,,3
8974,Delivered,19:00:47,14
4748,In transit,,39
540,Failed,,51
3949,Delivered,23:20:43,48
6829,Delivered,13:55:07,44
8686,Delivered,23:27:57,22
4854,Delivered,08:48:18,43
4692,Delivered,15:44:39,11
2765,Delivered,16:15:32,35
297,In transit,,68
5237,In transit,,38
7596,Delivered,12:28:11,19
110,Delivered,01:48:31,66
2420,Delivered,19:05:55,51
2403,Delivered,17:50:58,42
4289,Delivered,14:23:12,22
199,In transit,,23
7311,Delivered,11:28:32,4
3997,Delivered,19:42:55,31
477,In transit,,53
3676,Delivered,12:11:42,27
4421,Delivered,01:36:27,34
4810,Delivered,16:34:20,54
5327,Delivered,16:12:19,19
1807,Delivered,23:23:06,4
1506,Delivered,20:57:10,65
2005,Delivered,21:56:54,15
6397,Failed,,22
8721,Delivered,09:46:13,70
8500,Delivered,17:08:31,26
7560,Delivered,07:57:35,3
5150,Delivered,15:55:52,40
1617,In transit,,38
1820,Delivered,19:08:24,7
5954,Failed,,29
4595,In transit,,20
5683,Delivered,13:46:20,9
2485,Delivered,18:54:26,43
2485,Delivered,17:54:26,35
5334,In transit,,5
7573,Delivered,14:02:57,53
8024,Delivered,22:22:10,50
2854,Delivered,08:31:30,42
8091,In transit,,22
2624,Delivered,18:33:27,25
8726,Failed,,26
8323,Delivered,08:20:42,49
7220,Delivered,22:53:46,18
4036,Delivered,15:31:53,42
3407,Delivered,23:53:35,48
5834,In transit,,62
7837,Delivered,23:25:34,28
7001,Delivered,15:59:36,53
450,Delivered,07:46:27,9
1649,Delivered,23:37:00,26
4680,Failed,,51
6567,Delivered,19:26:02,45
1803,Failed,,16
2239,Delivered,14:09:11,2
8657,Delivered,16:44:59,4
4143,Delivered,16:42:03,4
6635,Delivered,10:33:37,70
631,Delivered,16:52:12,48
7799,Delivered,08:44:35,39
518,Delivered,17:29:59,41
1459,Delivered,15:47:51,30
487,Delivered,00:40:31,26
3858,In transit,,62
5446,Delivered,20:33:32,63
8402,In transit,,28
1592,Delivered,12:42:27,43
5168,Delivered,18:57:36,12
1463,Delivered,10:38:47,55
2414,Delivered,11:26:38,39
6830,Delivered,16:44:44,8
4861,Delivered,15:27:39,46
3225,Delivered,13:48:07,22
7585,Delivered,21:07:43,59
6403,Delivered,23:50:18,7
1172,Delivered,09:52:30,1
3608,Delivered,17:39:51,33
4369,Delivered,13:39:09,44
2430,Delivered,09:51:20,49
2420,Delivered,15:05:55,20
200,Delivered,10:03:26,60
6052,Delivered,00:27:43,2
6095,Failed,,40
607,Delivered,14:43:29,40
325,In transit,,9
2699,Delivered,06:44:14,20
5703,Delivered,00:10:44,1
4598,Delivered,00:10:31,21
5539,Delivered,14:12:43,54
6885,Delivered,18:50:17,55
2896,Delivered,16:13:33,51
705,Delivered,21:11:55,21
1033,Delivered,14:01:17,56
4777,Delivered,11:56:34,1
1591,In transit,,13
1820,Delivered,22:08:24,24
6030,Delivered,12:20:24,68
2644,In transit,,65
488,Delivered,00:53:28,58
3927,Delivered,03:50:52,62
299,Failed,,45
6099,Delivered,19:05:17,12
3797,Delivered,07:18:01,36
6356,Delivered,10:23:46,66
1003,Delivered,07:28:36,15
7651,Delivered,21:56:13,7
2696,Delivered,20:42:42,67
2915,In transit,,65
4098,Delivered,16:17:28,56
4232,Delivered,14:18:02,56
8767,Delivered,15:51:12,42
453,Delivered,10:21:45,50
1012,Delivered,12:23:54,16
5225,Delivered,18:28:34,50
4089,Delivered,09:57:57,14
4429,Delivered,16:22:13,28
6456,Delivered,22:58:33,2
2039,Delivered,19:01:47,48
4901,Delivered,01:06:02,34
2982,Delivered,23:04:39,43
755,Delivered,15:49:26,16
380,Delivered,21:23:24,13
451,Delivered,10:50:04,39
7514,In transit,,13
572,Delivered,15:05:05,27
6414,Delivered,12:33:38,2
4094,Delivered,12:59:25,59
3028,Delivered,19:02:00,28
722,Failed,,8
2062,Delivered,11:57:07,15
8339,Delivered,19:16:09,42
7788,Delivered,11:33:51,12
2525,Delivered,22:46:02,41
2526,Delivered,00:50:33,22
7268,Delivered,12:48:56,29
2786,Delivered,23:50:03,29
1956,In transit,,67
4078,In transit,,42
8401,In transit,,36
1412,Delivered,20:57:13,11
3792,Delivered,11:02:34,32
2533,In transit,,37
1260,Delivered,12:46:10,30
21,In transit,,56
1679,Delivered,12:52:20,45
516,Delivered,14:39:25,15
951,Delivered,15:07:01,7
2547,Delivered,23:53:27,35
269,Delivered,11:12:59,6
5704,Delivered,17:47:48,45
3085,Delivered,13:32:37,19
5268,Delivered,18:21:38,3
3399,Failed,,58
1162,Delivered,16:35:22,20
3906,In transit,,25
3860,Delivered,01:49:45,31
1935,Delivered,17:59:56,6
641,Delivered,14:46:39,35
658,In transit,,69
8869,Delivered,07:50:10,18
7946,Delivered,19:58:17,1
4346,Delivered,15:09:23,25
4581,Failed,,42
7453,Delivered,19:57:34,11
1103,Failed,,12
5089,Delivered,11:04:38,25
548,Delivered,16:02:43,61
8130,Delivered,12:14:25,67
989,Delivered,20:11:28,59
4729,Delivered,23:14:11,53
6597,Delivered,14:26:10,67
8898,Delivered,15:42:14,1
7441,Delivered,01:41:21,15
7856,Delivered,15:39:15,18
8029,Delivered,11:04:09,47
2683,Delivered,14:57:48,58
6509,In transit,,51
3638,Delivered,16:46:40,60
4945,Delivered,14:40:56,35
1414,Delivered,18:15:02,66
130,Delivered,14:33:46,26
2503,Delivered,19:45:34,39
5890,Delivered,19:36:00,44
920,Delivered,02:13:17,18
693,Delivered,10:17:21,22
1900,Delivered,13:25:27,28
2336,Delivered,12:57:11,41
1880,Delivered,15:06:20,21
4640,Delivered,20:47:16,40
2167,Delivered,09:43:31,16
6350,In transit,,61
1275,Delivered,11:52:48,5
6257,Delivered,01:13:57,52
6964,Delivered,20:31:50,66
8888,Delivered,16:38:25,35
4182,Delivered,16:03:03,31
5359,Delivered,00:43:30,56
8415,Delivered,21:51:41,29
4682,Delivered,10:38:46,67
8960,Delivered,18:13:07,34
7525,Delivered,22:23:41,17
3552,Delivered,13:46:26,10
7308,Delivered,21:24:43,11
8820,Delivered,15:25:59,7
7637,Delivered,22:47:18,24
7542,Delivered,11:51:53,18
6136,In transit,,31
2352,Delivered,06:15:55,4
4384,Delivered,23:43:57,5
6865,Failed,,28
4811,In transit,,56
83,Delivered,14:56:04,7
27,Delivered,17:28:17,19
965,Delivered,13:01:43,36
4972,Failed,,55
8869,Delivered,09:50:10,26
4609,In transit,,63
6295,Delivered,18:18:49,44
5619,Delivered,22:52:58,63
1974,Delivered,15:51:56,48
1823,Delivered,14:28:41,52
8245,Delivered,01:43:26,44
5566,Delivered,09:40:10,7
3961,Delivered,14:47:15,18
7569,Delivered,12:26:35,2
7526,Delivered,14:48:57,28
77,Delivered,02:23:07,63
2489,Delivered,09:55:47,4
4267,Delivered,12:05:28,6
6247,Delivered,11:06:50,50
2825,Delivered,22:37:23,30
5888,Delivered,18:29:39,70
341,Delivered,17:23:36,41
7803,Delivered,01:26:26,18
4215,Delivered,11:12:36,30
3529,Delivered,09:31:51,9
2844,Delivered,22:51:20,68
5156,Delivered,21:18:09,28
7799,Delivered,07:44:35,16
8875,Delivered,21:43:39,21
6947,In transit,,51
4043,Delivered,09:00:17,12
7443,Delivered,09:04:49,31
7253,Delivered,09:20:57,6
207,Failed,,47
8941,Delivered,01:44:15,1
4198,Delivered,10:13:04,14
8153,Delivered,18:25:50,69
4875,Delivered,18:16:37,68
5640,Delivered,12:48:38,46
1463,Delivered,12:38:47,30
4076,Delivered,19:55:14,42
8019,In transit,,16
6733,Delivered,18:35:44,23
6188,Delivered,13:22:44,21
1446,Delivered,20:34:58,40
1767,Failed,,33
5756,Delivered,15:24:50,35
6756,Delivered,15:31:40,68
8949,Delivered,14:11:47,33
5305,Delivered,14:04:38,30
6775,Delivered,23:48:44,15
4098,Delivered,17:17:28,34
8652,Delivered,22:25:58,27
3365,Delivered,20:25:13,38
3571,Delivered,12:13:33,69
6357,In transit,,1
859,Delivered,20:46:39,52
6888,Delivered,17:18:22,20
7576,Delivered,19:42:54,23
207,Delivered,21:39:23,64
7283,Delivered,17:56:57,15
7869,Delivered,16:14:17,10
6476,Delivered,00:30:16,3
497,Delivered,10:25:19,40
7504,Delivered,22:52:43,70
8922,In transit,,41
5462,Delivered,14:46:59,50
8221,Delivered,19:08:36,9
8985,Delivered,00:34:00,48
3722,Delivered,18:25:53,56
3891,Delivered,13:12:33,30
1762,Delivered,19:05:54,16
6957,Delivered,19:34:31,8
8775,In transit,,17
5608,Delivered,09:39:39,28
66,Failed,,6
3557,Failed,,18
3106,Delivered,13:34:09,47
8464,Delivered,14:38:48,3
5869,Delivered,22:27:40,8
1499,Delivered,11:28:50,58
5279,Delivered,15:57:56,30
916,Delivered,23:06:31,33
498,Delivered,23:27:06,2
328,Delivered,14:01:32,4
1832,In transit,,12
8843,Delivered,18:20:42,59
2180,In transit,,54
8078,Failed,,33
1972,Delivered,19:54:27,19
151,Delivered,00:12:51,1
550,Delivered,23:38:05,30
2961,In transit,,41
8792,Delivered,10:16:44,62
8779,Delivered,23:12:35,22
1407,In transit,,35
5930,Delivered,10:41:45,21
3887,Delivered,11:24:16,58
5123,Failed,,61
4397,Delivered,22:36:10,51
7048,Delivered,16:37:50,3
4982,Delivered,11:09:06,52
6755,Delivered,09:29:47,25
7177,Failed,,20
8419,Delivered,16:51:41,52
158,Delivered,01:52:29,17
4178,Delivered,09:34:38,44
5063,Delivered,07:30:18,60
6953,Delivered,06:07:10,27
1703,Delivered,21:21:33,39
3912,Delivered,23:12:47,10
6193,Failed,,9
6023,Failed,,64
7164,Delivered,07:46:55,9
6804,Delivered,18:10:33,57
7702,Failed,,41
8989,Delivered,07:00:56,63
6711,Delivered,16:03:40,40
4043,Delivered,10:00:17,40
4797,Delivered,12:17:36,19
8668,Delivered,23:20:13,25
2530,Delivered,08:02:57,56
937,Failed,,46
7136,In transit,,36
5736,Delivered,01:05:59,70
6170,In transit,,7
7058,In transit,,46
281,Delivered,23:13:19,53
421,Delivered,19:21:57,60
8615,In transit,,12
689,Delivered,21:54:42,47
362,Delivered,21:13:23,59
4115,Delivered,22:18:30,26
3705,Delivered,03:25:06,23
3693,In transit,,31
7798,In transit,,64
5383,Delivered,16:46:52,18
3148,Delivered,02:39:49,70
4540,Delivered,21:15:00,41
6995,Delivered,18:09:17,64
6578,Delivered,14:57:52,19
4336,Delivered,15:15:10,40
7233,Failed,,22
95,In transit,,58
5090,Delivered,13:19:58,57
4447,Delivered,18:59:51,16
3424,Delivered,13:20:33,29
7728,Delivered,21:33:43,47
8468,Failed,,29
1903,Delivered,21:26:29,45
8460,Delivered,11:11:05,66
1226,In transit,,22
5288,Delivered,11:59:57,43
7613,Delivered,01:31:21,52
8444,Delivered,21:28:27,1
2335,Delivered,20:37:38,65
4198,Delivered,09:13:04,24
903,Delivered,18:33:23,38
1475,Delivered,22:04:22,24
2504,Delivered,12:41:07,61
4699,Delivered,13:33:53,56
7980,Delivered,19:10:52,43
3859,Delivered,22:43:02,32
2207,In transit,,45
6125,Delivered,19:51:48,51
918,Delivered,18:00:14,17
7205,Delivered,23:54:28,4
4186,Delivered,19:21:22,6
4662,Delivered,13:10:08,45
5562,Failed,,22
3870,Delivered,23:27:28,52
7208,In transit,,63
8982,Delivered,17:41:24,11
8310,Delivered,19:46:55,19
7346,Delivered,21:42:22,70
7412,Delivered,12:34:15,37
8036,Delivered,09:37:33,53
1122,Delivered,15:03:42,46
3307,Delivered,19:04:07,8
7548,Delivered,19:44:18,36
8540,Failed,,7
1672,Delivered,11:40:20,16
3735,In transit,,20
4822,Delivered,01:21:51,45
5439,Failed,,68
4426,In transit,,38
5466,Delivered,10:07:13,64
7009,Delivered,17:07:51,67
3672,In transit,,19
5877,Delivered,16:59:32,70
1907,Delivered,12:36:12,57
2496,Delivered,21:45:05,1
6079,Delivered,14:59:25,24
348,Delivered,07:54:21,57
8343,Delivered,18:26:10,16
2878,In transit,,54
1489,Delivered,11:47:55,68
3248,Delivered,02:18:26,32
1592,Delivered,09:42:27,48
2571,In transit,,63
578,Delivered,21:42:41,5
3183,In transit,,46
5011,Delivered,08:52:36,68
7976,Delivered,13:32:53,1
3651,Delivered,11:44:26,60
2152,In transit,,50
6165,In transit,,59
5908,Delivered,11:15:08,17
8543,In transit,,58
2200,Delivered,21:53:07,47
2214,Delivered,10:53:26,68
5559,Delivered,17:09:26,12
7784,In transit,,47
5994,In transit,,26
6284,Delivered,00:18:36,12
4420,Delivered,21:06:29,2
5852,Delivered,12:37:37,15
3517,Delivered,18:55:18,33
4432,Delivered,20:46:08,26
5799,Delivered,14:30:36,69
6322,Delivered,00:42:37,47
253,Delivered,08:17:30,37
3613,In transit,,20
6607,Delivered,00:06:28,2
1136,In transit,,55
6059,Delivered,08:16:37,45
5665,Delivered,22:01:53,19
7053,Delivered,10:02:21,64
7200,Delivered,01:21:57,44
4194,Delivered,14:07:21,38
7780,Delivered,00:36:10,23
126,In transit,,30
8057,Delivered,00:50:34,34
171,Delivered,12:50:43,38
7244,Delivered,11:11:54,24
427,In transit,,6
4267,Delivered,12:05:28,52
4291,Delivered,07:15:53,42
5975,Delivered,16:05:48,18
449,In transit,,69
195,Delivered,09:02:56,37
7097,Delivered,21:03:24,7
111,Delivered,15:56:06,58
8946,In transit,,29
5458,Delivered,15:14:07,11
3295,Delivered,16:55:44,2
4141,Delivered,14:57:39,31
5483,Delivered,17:17:41,69
4782,Delivered,23:33:28,56
7567,Delivered,11:35:43,22
1395,Delivered,02:57:03,4
8429,Delivered,17:32:49,4
4214,Delivered,09:21:10,31
4334,Delivered,21:23:51,12
5194,Delivered,16:48:59,8
1565,Delivered,01:48:57,4
8026,Failed,,13
2403,Delivered,12:50:58,43
4436,Delivered,10:06:51,48
6159,Delivered,07:01:21,12
6498,In transit,,40
5825,Delivered,19:45:26,35
8994,Delivered,16:08:06,17
118,Delivered,09:32:26,28
489,Delivered,20:47:37,2
5825,Delivered,15:45:26,54
2360,Delivered,18:28:28,70
1168,Delivered,12:38:20,41
7337,Delivered,14:41:03,36
3026,Delivered,09:44:06,14
7827,In transit,,12
396,Delivered,15:09:01,40
373,Delivered,17:35:25,62
6659,In transit,,46
1330,Delivered,20:14:32,67
2342,Failed,,10
7702,Delivered,23:52:45,65
6431,Delivered,16:32:01,16
832,Delivered,14:06:28,64
4051,Delivered,14:01:50,27
3654,In transit,,30
3942,Delivered,15:20:42,29
2032,Delivered,23:50:42,36
4968,Failed,,59
4493,Delivered,22:52:57,24
3561,Failed,,47
1936,Failed,,32
55,Delivered,15:04:28,40
4888,Delivered,20:06:48,26
6303,Delivered,23:42:58,51
5507,Delivered,15:16:02,55
1259,Delivered,09:11:13,19
7288,Delivered,11:42:18,29
3953,Delivered,09:11:01,52
3595,Delivered,18:45:11,5
7489,In transit,,4
7654,Delivered,02:31:50,57
4215,Failed,,49
765,Delivered,18:37:24,43
7903,Delivered,21:23:18,67
8858,Delivered,15:31:05,39
361,Delivered,15:19:00,70
2012,Delivered,01:15:21,63
1678,Delivered,12:46:53,3
3456,Delivered,22:31:02,13
3430,Delivered,13:47:31,69
4266,Delivered,20:51:07,29
5049,Delivered,20:36:15,51
4068,Delivered,14:20:50,14
2763,Delivered,08:58:48,20
4140,Delivered,19:32:09,60
1861,In transit,,60
650,Delivered,20:00:33,21
6737,In transit,,48
5314,In transit,,66
510,Delivered,03:58:14,25
3214,Delivered,18:11:12,56
2261,Delivered,06:39:15,8
3503,Delivered,11:46:15,38
6120,Delivered,15:35:51,36
8075,Delivered,21:38:43,49
6716,In transit,,58
6004,Delivered,14:17:43,54
1427,In transit,,25
8078,Delivered,12:57:51,62
8098,Delivered,13:30:03,57
7633,Delivered,18:23:01,70
7369,Delivered,17:21:28,47
2558,Delivered,22:56:18,24
4868,Delivered,17:41:18,1
1927,Delivered,18:38:37,25
5884,Delivered,19:36:17,21
8546,Delivered,16:47:14,36
3928,Delivered,18:49:35,17
7077,Delivered,02:31:40,23
7038,Delivered,12:31:54,61
3297,Delivered,19:05:30,17
5788,Delivered,01:17:43,20
2206,Delivered,10:22:14,30
8993,Delivered,17:06:32,18
1428,Delivered,16:44:12,5
5573,In transit,,18
2069,Delivered,22:54:11,4
5165,Delivered,18:46:02,48
312,Delivered,07:56:09,7
2950,Delivered,14:45:58,4
8494,Delivered,09:21:26,32
4664,Delivered,22:54:57,60
7867,Delivered,18:04:27,63
5240,Delivered,12:47:34,9
487,Delivered,02:40:31,30
1701,Delivered,14:07:18,36
6228,In transit,,19
7894,In transit,,46
5183,In transit,,70
4757,In transit,,60
5541,Delivered,20:24:40,2
4385,In transit,,19
8878,Delivered,23:39:03,26
3725,Delivered,14:40:41,19
4483,Delivered,13:24:42,43
6950,Delivered,16:40:01,49
4089,Delivered,09:57:57,39
4797,Delivered,14:17:36,60
6711,In transit,,11
1952,Delivered,12:58:32,37
1636,Delivered,19:09:18,15
941,Delivered,19:30:13,57
2545,Delivered,20:06:14,50
1928,Delivered,18:20:38,37
2190,Delivered,09:48:38,56
61,Delivered,17:02:54,11
2388,Delivered,10:57:52,61
7065,In transit,,9
2217,Delivered,12:47:08,54
5618,Delivered,12:32:38,10
2010,Delivered,09:30:01,20
6641,Delivered,14:57:41,6
6140,Delivered,00:47:32,68
1547,Delivered,15:11:26,4
1510,Failed,,51
7702,Delivered,02:52:45,66
6463,In transit,,29
3703,Delivered,22:05:24,12
1410,Delivered,23:18:16,33
5577,Delivered,00:40:27,56
1020,Delivered,01:54:32,60
4677,Delivered,17:22:21,43
8283,Delivered,21:38:23,57
4759,Delivered,12:37:53,3
8566,In transit,,38
1359,Delivered,21:29:23,2
4761,Delivered,15:41:38,3
4164,Delivered,20:05:01,13
6848,Failed,,12
6052,Delivered,21:27:43,27
4986,Delivered,15:41:17,19
