order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1136,2180,25,"Philadelphia maki,Ebiten maki",2024-01-24,08:48:07,completed,12.34
1137,2909,18,"Caprese Salad,Pork sausage roll,Scotch eggs",2022-03-07,17:21:19,completed,18.55
1138,2506,8,Chicken milanese,2021-03-27,07:37:20,completed,7.48
1139,34,13,"Caesar Salad,Chilli con carne,Scotch eggs",2021-01-25,17:42:53,completed,15.39
1140,826,21,Teriyaki Chicken donburi,2023-08-06,19:39:05,completed,8.47
1141,1991,18,"Mushroom Risotto,Souvlaki,Souvlaki",2022-08-25,13:02:53,completed,18.58
1142,1243,29,Caprese Salad,2022-10-07,21:30:43,completed,8.88
1143,2250,21,Barbecue Ribs,2021-08-18,21:27:34,completed,7.39
1144,1155,25,Caesar Salad,2023-10-22,15:29:49,completed,6.28
1145,1762,9,Linguine with clams,2024-11-10,18:54:11,pending,5.65
1146,2238,15,Ebiten maki,2020-12-03,08:44:14,completed,7.28
1147,1353,28,Tuna sashimi,2021-04-09,16:02:23,completed,5.13
1148,1730,16,Katsu Curry,2024-01-17,11:17:38,pending,7.19
1149,2894,7,"Chicken wings,Linguine with clams,Ricotta stuffed Ravioli",2024-05-03,17:18:24,completed,17.03
1150,1439,26,Bruschette with Tomato,2023-01-13,07:14:44,completed,5.08
1151,2123,26,Caprese Salad,2022-11-25,21:09:23,completed,7.18
1152,2325,21,"Chilli con carne,Ricotta stuffed Ravioli,Mushroom Risotto,Ebiten maki",2024-08-16,08:19:04,completed,26.36
1153,2284,14,"Ricotta stuffed Ravioli,Philadelphia maki,Fish and chips",2022-07-18,20:02:32,completed,18.93
1154,70,6,Pork belly buns,2025-09-27,21:12:27,completed,5.04
1155,882,5,"Teriyaki Chicken donburi,California maki",2022-10-04,18:04:14,completed,13.76
1156,648,15,Pasta and Beans,2020-09-04,07:22:11,pending,6.58
1157,1027,1,"French fries with sausages,Fish and chips",2024-08-23,17:22:51,pending,13.85
1158,1489,23,Bruschette with Tomato,2024-12-05,16:11:02,completed,8.93
1159,1671,2,Philadelphia maki,2023-12-21,08:58:23,completed,8.07
1160,2538,29,Chicken Fajitas,2024-12-23,06:28:58,completed,7.77
1161,775,23,Linguine with clams,2024-07-24,22:49:30,completed,5.67
1162,2696,20,"California maki,Caprese Salad",2024-01-31,19:21:10,pending,14.51
1163,2227,10,"Cheeseburger,Vegetable Soup,California maki,Teriyaki Chicken donburi,Chicken wings",2021-02-20,13:32:27,completed,34.8
1164,1834,17,"Pasta and Beans,California maki,Salmon nigiri,Pappardelle alla Bolognese",2020-01-13,15:32:32,pending,25.24
1165,592,23,Lasagne,2021-09-08,07:06:00,completed,5.14
1166,2889,13,"Pizza,Fish and chips,Caesar Salad",2020-01-27,11:10:52,completed,19.18
1167,373,13,"Chicken Fajitas,Chicken milanese,Souvlaki,Tiramisù",2021-12-24,10:25:38,pending,26.88
1168,184,24,"Chicken Fajitas,Meatballs with sauce,French fries with sausages",2023-08-22,20:50:00,completed,19.06
1169,225,2,"Ricotta stuffed Ravioli,Linguine with clams,Pappardelle alla Bolognese,Ebiten maki",2024-11-07,16:29:53,completed,26.38
1170,36,16,"Pasta Carbonara,Teriyaki Chicken donburi",2021-01-22,13:51:46,completed,15.92
1171,1,18,"Mushroom Risotto,Cheeseburger,Cheeseburger",2025-08-11,16:46:28,completed,20.52
1172,1304,8,Pasta and Beans,2021-05-13,16:47:22,completed,4.13
1173,2817,30,"Chicken milanese,Risotto with seafood,Vegetable Soup",2024-06-20,14:52:58,completed,17.23
1174,94,21,Lasagne,2021-05-24,13:37:24,completed,7.3
1175,2565,8,"Pasta and Beans,Pork belly buns,Pappardelle alla Bolognese",2020-02-03,16:18:32,completed,16.27
1176,270,7,"Ricotta stuffed Ravioli,California maki,Mushroom Risotto,Meatballs with sauce,Fish and chips",2024-02-15,12:28:51,completed,35.51
1177,1217,30,Mushroom Risotto,2020-04-16,08:17:52,completed,8.21
1178,1593,3,"Chilli con carne,Chilli con carne,Pasta with Tomato and Basil",2024-12-30,13:51:20,completed,23.89
1179,709,30,Chicken wings,2020-07-31,11:44:48,cancelled,8.05
1180,387,25,Souvlaki,2023-08-02,15:36:04,cancelled,6.04
1181,1359,6,"Fish and chips,Pork sausage roll",2024-05-04,12:56:42,cancelled,9.11
1182,299,5,Caesar Salad,2025-05-10,07:05:08,pending,4.1
1183,1126,16,Scotch eggs,2022-03-07,09:07:03,completed,8.99
1184,2448,16,"Lasagne,Salmon nigiri",2023-01-12,22:13:31,completed,13.44
1185,1718,21,"Chicken Fajitas,Linguine with clams,Caesar Salad",2025-05-30,19:28:05,completed,16.64
1186,2310,4,Chicken milanese,2023-07-23,18:12:50,completed,5.22
1187,1904,24,"Chilli con carne,Barbecue Ribs,Fish and chips,Califlower penne",2021-04-24,17:40:41,completed,24.61
1188,396,24,Mushroom Risotto,2023-02-14,16:11:13,completed,4.13
1189,2952,2,"Ebiten maki,Souvlaki",2020-05-18,16:09:50,completed,16.9
1190,2301,20,Ricotta stuffed Ravioli,2024-03-06,06:23:13,completed,5.94
1191,1128,30,"Pork sausage roll,Pasta with Tomato and Basil",2023-03-22,13:39:55,completed,12.42
1192,129,28,"Cheeseburger,Tuna sashimi,Chicken milanese",2022-10-18,15:22:19,completed,18.76
1193,2126,21,"Cheeseburger,Pork belly buns,Califlower penne,Fish and chips",2020-02-27,19:49:57,completed,22.3
1194,2170,7,Caprese Salad,2025-05-01,17:10:27,completed,5.68
1195,2665,20,Chicken milanese,2021-04-12,06:26:25,completed,4.48
1196,2979,24,"Vegetable Soup,Katsu Curry,Risotto with seafood",2020-06-11,10:42:29,pending,20.26
1197,1297,5,Teriyaki Chicken donburi,2025-01-05,12:25:17,completed,7.44
1198,393,23,"Pork sausage roll,Fish and chips,Chilli con carne",2023-10-17,20:31:31,completed,20.33
1199,2701,20,Pasta with Tomato and Basil,2024-12-07,20:37:24,completed,6.56
1200,229,7,Tiramisù,2024-06-23,20:31:46,pending,7.55
1201,1780,27,"Chicken Fajitas,Ebiten maki",2022-02-18,20:10:22,completed,13.66
1202,544,6,Pappardelle alla Bolognese,2024-02-26,13:48:01,completed,7.59
1203,382,21,Bruschette with Tomato,2022-06-16,12:10:17,completed,8.97
1204,506,16,"Fettuccine Alfredo,Pasta with Tomato and Basil,Pizza",2023-10-03,17:54:06,completed,19.18
1205,2669,25,"Lasagne,Lasagne,Linguine with clams",2020-03-31,16:27:02,completed,16.89
1206,965,15,Caesar Salad,2022-11-12,07:10:31,completed,4.07
1207,2278,22,Vegetable Soup,2021-12-26,07:03:39,completed,6.51
1208,35,28,"Pizza,Teriyaki Chicken donburi,Ebiten maki,Salmon nigiri,Chicken milanese",2024-12-09,15:38:14,pending,34.18
1209,1096,9,Bruschette with Tomato,2023-06-05,16:17:20,completed,7.6
1210,2343,5,Salmon nigiri,2022-09-27,19:51:33,completed,6.37
1211,2905,18,Mushroom Risotto,2021-03-09,17:45:55,completed,4.6
1212,2123,14,Pork belly buns,2023-08-19,12:36:19,completed,4.87
1213,2192,18,Califlower penne,2025-07-25,21:26:50,completed,7.11
1214,1740,17,"Chilli con carne,Katsu Curry,Califlower penne",2022-06-21,16:12:01,completed,22.95
1215,1838,5,"Pasta Carbonara,Linguine with clams,Chilli con carne",2023-09-25,10:40:55,pending,15.47
1216,2053,1,"Ricotta stuffed Ravioli,Pork belly buns",2024-09-12,06:11:02,completed,11.86
1217,537,17,Scotch eggs,2022-03-22,22:37:37,completed,5.13
1218,636,3,Scotch eggs,2021-11-11,20:44:19,completed,7.97
1219,1997,9,"Chicken Fajitas,Chicken Fajitas,Chicken wings,Pork belly buns",2021-05-12,10:48:35,pending,27.87
1220,2604,29,Vegetable Soup,2023-08-18,07:59:46,completed,7.19
1221,312,22,Pork belly buns,2025-04-23,06:44:04,completed,8.0
1222,1091,9,Risotto with seafood,2020-09-14,14:56:10,completed,5.31
1223,1914,2,"Pork belly buns,Risotto with seafood,Pork belly buns,Katsu Curry,Pizza",2020-10-31,06:25:44,pending,35.33
1224,1317,3,"California maki,Scotch eggs",2022-12-21,13:24:57,completed,11.58
1225,1730,11,"Katsu Curry,Caesar Salad",2023-02-09,10:41:46,completed,9.67
1226,41,26,"Pasta Carbonara,Pizza",2021-10-24,10:00:45,cancelled,11.95
1227,980,12,Chicken wings,2021-03-30,11:50:48,cancelled,6.76
1228,1393,7,Linguine with clams,2020-06-25,11:09:44,pending,6.52
1229,944,7,"Cheeseburger,Barbecue Ribs",2024-12-28,15:23:12,pending,12.04
1230,198,2,Lasagne,2021-09-13,15:29:37,completed,8.62
1231,241,12,Pizza,2024-05-20,16:30:51,completed,4.97
1232,1972,5,"Risotto with seafood,Chicken wings,Caesar Salad,Pork belly buns",2022-10-07,07:13:08,completed,23.74
1233,1293,22,"Tiramisù,Philadelphia maki,Caprese Salad",2021-12-15,20:54:32,completed,17.15
1234,673,19,Cheeseburger,2022-10-30,18:27:58,completed,8.05
1235,2089,27,Chilli con carne,2023-08-24,07:49:01,cancelled,6.43
1236,1617,20,Cheeseburger,2025-01-01,18:07:30,pending,6.39
1237,2420,5,"Linguine with clams,Caesar Salad",2023-10-14,16:49:38,pending,12.04
1238,2615,24,Fettuccine Alfredo,2024-04-14,18:34:15,completed,4.34
1239,677,17,"Pasta Carbonara,Souvlaki,Risotto with seafood,Mushroom Risotto",2024-05-07,11:57:07,completed,28.23
1240,2844,6,"Souvlaki,Pizza,Chicken Fajitas,Chicken wings,Linguine with clams",2024-08-10,06:25:47,completed,37.78
1241,76,2,Fish and chips,2023-10-07,17:38:12,pending,6.64
1242,970,18,Vegetable Soup,2024-11-20,20:03:44,completed,7.45
1243,2046,15,French fries with sausages,2023-01-17,16:14:03,completed,4.28
1244,1249,25,"Tiramisù,Fettuccine Alfredo,Souvlaki,Lasagne",2022-05-18,20:10:19,completed,23.91
1245,2708,13,Califlower penne,2020-12-08,17:13:18,completed,7.01
1246,131,13,Caesar Salad,2024-05-06,06:04:16,completed,7.75
1247,2286,19,Pork belly buns,2022-01-11,15:56:21,completed,4.0
1248,1832,11,Mushroom Risotto,2024-11-17,16:46:25,completed,5.32
1249,2153,21,Pasta with Tomato and Basil,2020-06-21,13:39:06,completed,4.82
1250,880,24,Pappardelle alla Bolognese,2022-11-15,17:58:12,pending,7.92
1251,1716,14,Salmon nigiri,2024-10-22,12:55:01,completed,6.02
1252,1635,8,Linguine with clams,2024-12-19,22:53:41,cancelled,4.33
1253,2658,4,Chicken Fajitas,2022-04-28,16:22:49,completed,6.23
1254,2912,24,Pizza,2021-01-01,21:04:17,completed,5.27
1255,2229,3,"Salmon nigiri,Tuna sashimi",2024-10-07,10:53:24,completed,15.42
1256,2270,21,"Cheeseburger,Chilli con carne,Lasagne,Barbecue Ribs",2025-04-05,19:24:18,completed,27.63
1257,105,29,Teriyaki Chicken donburi,2022-04-15,21:30:36,completed,6.7
1258,16,16,"Fettuccine Alfredo,Salmon nigiri,Chicken Fajitas",2020-06-16,22:48:32,completed,17.95
1259,2820,6,"Ebiten maki,Philadelphia maki,Fish and chips,Cheeseburger",2024-10-17,10:12:20,completed,25.49
1260,2759,22,"Ricotta stuffed Ravioli,Tuna sashimi,Mushroom Risotto",2024-07-19,19:48:53,completed,14.12
1261,1565,13,Linguine with clams,2022-05-22,19:04:38,completed,7.36
1262,2688,30,"Chicken wings,Pizza",2023-02-22,12:45:02,pending,13.44
1263,2682,14,"Chilli con carne,Cheeseburger",2021-09-25,08:55:40,completed,13.8
1264,166,24,"Pasta Carbonara,Ricotta stuffed Ravioli,Fish and chips",2023-05-16,22:16:02,completed,18.82
1265,1491,14,"Cheeseburger,Barbecue Ribs",2021-05-05,22:17:41,completed,10.84
1266,2212,17,"Teriyaki Chicken donburi,Chicken Fajitas",2023-07-25,19:09:06,completed,11.86
1267,151,25,California maki,2023-01-03,13:22:56,completed,5.57
1268,37,22,Chicken milanese,2022-12-23,08:37:49,cancelled,4.67
1269,2631,12,Chicken wings,2020-11-24,15:32:08,cancelled,5.48
1270,601,20,Pappardelle alla Bolognese,2025-10-02,19:41:56,completed,4.97
1271,872,25,"Tuna sashimi,Barbecue Ribs,Lasagne,Lasagne",2022-12-10,21:13:08,completed,26.29
1272,1094,2,Philadelphia maki,2021-05-17,06:11:09,pending,5.05
1273,2669,20,Lasagne,2024-11-12,15:53:56,completed,5.2
1274,657,13,"Risotto with seafood,Ebiten maki",2025-08-18,18:48:44,pending,14.08
1275,1918,12,"Souvlaki,Ebiten maki",2023-06-01,08:58:45,pending,11.64
1276,1222,16,Salmon nigiri,2020-05-22,18:36:50,completed,4.1
1277,182,21,Ebiten maki,2022-09-19,15:11:09,pending,5.85
1278,848,28,Califlower penne,2021-10-04,17:44:52,pending,7.94
1279,1647,16,"Pasta and Beans,Risotto with seafood",2020-01-24,07:44:07,completed,8.93
1280,2775,29,Pasta Carbonara,2024-04-19,06:55:37,completed,6.21
1281,410,1,"Chicken milanese,California maki,French fries with sausages,Katsu Curry",2021-01-11,16:18:15,completed,30.88
1282,897,30,Fettuccine Alfredo,2020-06-14,11:26:41,pending,7.99
1283,636,5,"Risotto with seafood,Chilli con carne,Linguine with clams",2023-11-18,22:47:01,pending,18.22
1284,2429,28,"Katsu Curry,Scotch eggs",2025-05-07,13:43:38,completed,10.31
1285,747,16,Vegetable Soup,2021-12-20,19:37:59,completed,4.2
1286,2984,3,"Chilli con carne,Bruschette with Tomato",2025-06-07,19:02:53,pending,17.41
1287,1585,19,"Philadelphia maki,French fries with sausages,Cheeseburger",2023-03-09,09:03:34,completed,18.1
1288,19,6,Tuna sashimi,2021-04-25,15:40:44,completed,8.08
1289,572,13,"Barbecue Ribs,Chicken Fajitas,Lasagne,Souvlaki,Caprese Salad",2020-03-10,20:23:43,pending,37.33
1290,127,26,Fettuccine Alfredo,2024-12-30,12:32:26,completed,6.57
1291,1299,14,"Meatballs with sauce,Califlower penne,Caprese Salad",2021-07-23,11:29:54,completed,17.46
1292,2751,2,"Katsu Curry,California maki,Linguine with clams,Mushroom Risotto",2020-04-15,14:52:06,completed,26.48
1293,1369,7,"Barbecue Ribs,Tiramisù",2023-01-10,14:49:22,completed,11.76
1294,1214,2,"Salmon nigiri,Philadelphia maki",2020-09-03,22:54:25,completed,9.7
1295,1153,16,"Lasagne,Ebiten maki",2020-11-28,11:58:44,completed,11.39
1296,1664,26,Fettuccine Alfredo,2020-05-03,19:57:43,completed,8.37
1297,1002,18,Tuna sashimi,2020-05-31,16:32:05,completed,4.81
1298,2110,20,Salmon nigiri,2022-02-25,22:50:06,completed,5.77
1299,2327,4,Pappardelle alla Bolognese,2023-04-27,20:17:03,completed,5.56
1300,2262,4,Pizza,2023-01-03,13:41:57,completed,8.2
1301,241,23,"Pizza,Mushroom Risotto,Tiramisù,Cheeseburger",2020-08-19,20:37:57,completed,24.4
1302,1931,27,"Cheeseburger,Pizza",2025-01-07,06:06:43,completed,11.8
1303,1453,7,Caesar Salad,2023-09-14,19:49:13,completed,7.37
1304,725,21,"Meatballs with sauce,Pork sausage roll",2024-07-14,22:49:12,completed,16.02
1305,215,16,"California maki,Caprese Salad",2024-09-03,22:44:35,completed,12.04
1306,20,10,Pappardelle alla Bolognese,2023-04-26,21:21:24,completed,4.67
1307,688,4,Ricotta stuffed Ravioli,2020-12-17,12:31:41,completed,4.2
1308,2255,20,Pappardelle alla Bolognese,2022-03-13,19:34:26,completed,7.21
1309,61,18,Teriyaki Chicken donburi,2023-05-25,07:03:00,completed,5.17
1310,2119,23,Lasagne,2020-01-21,10:25:10,completed,7.7
1311,1291,26,"Pasta and Beans,Pasta and Beans,Souvlaki,Risotto with seafood,Califlower penne",2023-01-19,21:14:14,completed,30.43
1312,580,9,"Philadelphia maki,Pork sausage roll",2025-05-10,10:14:23,completed,12.65
1313,1507,7,"Caprese Salad,Pork sausage roll,Pappardelle alla Bolognese,Tuna sashimi",2022-11-10,18:24:43,completed,22.35
1314,2136,10,French fries with sausages,2024-05-14,07:18:06,completed,7.05
1315,2789,14,"Cheeseburger,Califlower penne,Mushroom Risotto,Chicken wings,Chilli con carne",2025-05-16,17:04:04,completed,30.25
1316,2954,6,"Risotto with seafood,Cheeseburger",2021-10-02,15:04:33,completed,17.02
1317,1346,27,Caesar Salad,2021-10-01,08:26:01,completed,5.32
1318,2441,20,Vegetable Soup,2022-02-08,06:48:38,completed,4.32
1319,1852,23,"Katsu Curry,Chicken Fajitas,Tuna sashimi,Chicken milanese,Salmon nigiri",2023-08-08,16:34:26,completed,34.43
1320,1709,14,Risotto with seafood,2024-07-08,11:41:40,completed,4.81
1321,340,12,Chicken wings,2022-08-25,22:45:41,completed,8.92
1322,2429,30,"Salmon nigiri,Chicken milanese",2025-06-25,06:58:11,completed,13.81
1323,33,14,"Philadelphia maki,Pork belly buns,Tiramisù,Pork sausage roll",2025-05-26,19:37:31,completed,25.59
1324,2765,1,"Katsu Curry,Katsu Curry",2022-11-09,06:29:29,pending,13.48
1325,365,10,Bruschette with Tomato,2025-04-15,11:48:12,completed,5.99
1326,994,21,Cheeseburger,2024-10-14,07:33:50,pending,5.98
1327,948,25,"Vegetable Soup,Fish and chips,Vegetable Soup",2025-02-16,08:58:19,completed,23.1
1328,530,19,Katsu Curry,2022-05-13,22:30:21,pending,4.93
1329,2262,16,"Pork sausage roll,Califlower penne",2020-08-31,21:37:26,completed,10.81
1330,487,19,"Chicken milanese,Pasta and Beans,Chicken wings",2021-08-17,21:45:37,pending,16.34
1331,851,23,"Pasta Carbonara,Teriyaki Chicken donburi,Pasta Carbonara,Souvlaki",2025-01-07,21:32:05,completed,29.3
1332,1535,8,"Mushroom Risotto,Chicken milanese",2021-09-28,06:28:02,completed,11.91
1333,2341,4,Cheeseburger,2025-07-25,20:02:22,completed,4.84
1334,640,26,Caesar Salad,2020-10-18,10:43:22,completed,6.31
1335,2654,27,"Souvlaki,Risotto with seafood,Cheeseburger",2023-07-18,06:05:46,completed,20.92
1336,1437,28,"Mushroom Risotto,Pasta and Beans,Pizza,Teriyaki Chicken donburi",2020-11-12,11:14:20,completed,23.26
1337,1248,10,Chicken Fajitas,2025-09-28,18:47:49,completed,7.04
1338,1347,4,Salmon nigiri,2020-05-01,21:32:54,completed,5.85
1339,881,15,"Pappardelle alla Bolognese,Pasta with Tomato and Basil,Tuna sashimi,Califlower penne",2022-06-27,13:52:04,completed,28.01
1340,23,25,"Ricotta stuffed Ravioli,Pork belly buns,Mushroom Risotto,Souvlaki",2021-04-25,19:54:19,completed,25.53
1341,2285,10,Salmon nigiri,2025-02-19,12:22:31,completed,4.17
1342,2704,23,"Salmon nigiri,Pork sausage roll",2022-08-04,18:07:56,completed,14.99
1343,2580,26,Souvlaki,2025-02-26,20:09:18,completed,6.39
1344,950,13,Scotch eggs,2023-07-12,13:38:48,cancelled,6.72
1345,1053,8,Pasta Carbonara,2022-10-19,15:15:36,completed,8.6
1346,1618,11,"Tuna sashimi,Pizza,Pork belly buns",2022-01-07,20:16:05,completed,25.4
1347,1044,9,Pork belly buns,2020-05-09,18:30:01,completed,5.72
1348,2422,6,"Pork sausage roll,Califlower penne,French fries with sausages,Lasagne,Chicken wings",2024-08-23,12:05:48,completed,34.04
1349,995,2,Teriyaki Chicken donburi,2023-05-23,17:30:03,cancelled,4.72
1350,91,28,California maki,2022-11-11,13:01:28,completed,7.19
1351,368,24,Meatballs with sauce,2020-01-19,07:28:28,completed,8.96
1352,458,14,Pasta with Tomato and Basil,2020-04-16,12:19:26,completed,5.78
1353,2757,9,Chicken Fajitas,2021-01-02,14:13:05,completed,6.28
1354,2015,26,Cheeseburger,2020-12-21,08:43:38,completed,4.1
1355,499,23,"Risotto with seafood,Chicken milanese",2023-05-02,10:56:12,cancelled,12.65
1356,1932,2,Fettuccine Alfredo,2020-03-15,12:25:39,pending,7.22
1357,849,27,"Caprese Salad,Barbecue Ribs,Risotto with seafood,Caprese Salad",2020-10-20,20:21:56,cancelled,23.8
1358,2563,12,Pasta and Beans,2021-10-17,18:04:11,pending,8.53
1359,2122,9,Chicken milanese,2023-05-28,07:04:43,completed,7.07
1360,2012,13,"Scotch eggs,California maki",2022-04-16,16:28:32,completed,10.34
1361,1267,10,Risotto with seafood,2024-06-08,17:57:39,completed,4.51
1362,1276,16,Linguine with clams,2025-02-23,09:54:04,completed,5.58
1363,2044,20,Chicken milanese,2020-02-03,10:21:31,cancelled,6.98
1364,1035,9,"Chicken wings,Pizza,Souvlaki,Linguine with clams,Katsu Curry",2020-07-05,21:30:25,completed,32.41
1365,1093,21,"Pizza,Pasta Carbonara,Califlower penne,Tiramisù",2022-07-09,13:02:30,completed,26.22
1366,912,27,"Califlower penne,Ebiten maki,Fish and chips",2025-01-31,21:30:11,completed,23.64
1367,1333,25,"Pasta and Beans,Cheeseburger",2023-03-04,08:02:45,completed,10.5
1368,1175,29,"Lasagne,Lasagne",2024-07-22,06:06:12,completed,9.79
1369,2255,30,"Risotto with seafood,California maki,Ebiten maki,Vegetable Soup",2022-06-22,19:10:36,completed,23.39
1370,796,5,"Teriyaki Chicken donburi,Pasta and Beans,Fettuccine Alfredo,Fettuccine Alfredo",2020-02-15,06:54:53,completed,26.16
1371,1461,8,Pasta Carbonara,2022-01-05,13:23:41,completed,6.88
1372,1078,4,"Linguine with clams,Chicken wings,Linguine with clams",2021-03-05,08:23:51,completed,21.45
1373,1495,28,Pasta and Beans,2022-06-13,20:03:28,completed,4.1
1374,633,11,"Linguine with clams,Chicken Fajitas,Bruschette with Tomato,Risotto with seafood",2021-09-21,22:45:26,completed,23.01
1375,2299,20,Fettuccine Alfredo,2023-04-30,09:55:04,completed,8.54
1376,709,29,"Fettuccine Alfredo,Pappardelle alla Bolognese",2023-05-06,13:03:23,completed,12.89
1377,715,16,Pasta and Beans,2023-09-10,06:07:32,completed,7.44
1378,1735,9,Bruschette with Tomato,2021-05-22,19:49:31,pending,4.97
1379,949,4,Pasta and Beans,2025-04-07,16:33:57,completed,8.41
1380,2247,29,Pasta Carbonara,2024-08-12,13:22:53,completed,7.57
1381,769,7,"Salmon nigiri,Mushroom Risotto",2021-11-06,13:24:04,completed,16.16
1382,350,7,Lasagne,2023-02-23,09:09:57,completed,8.26
1383,1226,5,Pasta with Tomato and Basil,2022-09-21,07:23:50,completed,4.62
1384,197,17,Pappardelle alla Bolognese,2022-09-26,18:31:46,completed,6.18
1385,1809,19,Chicken Fajitas,2025-03-26,07:50:03,cancelled,4.42
